Doença,Código CID-10
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C43.3
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C43.4
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C43.5
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C43.6
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C43.7
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C43.8
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C43.9
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.0
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.1
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.2
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.3
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.4
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.5
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.6
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.7
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.8
"Neoplasia maligna do lábio, melanoma maligno da pele e outras neoplasias malignas da pele",C44.9
Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22.0
Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22.1
Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22.2
Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22.3
Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22.4
Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22.7
Neoplasia maligna do fígado e das vias biliares intra-hepáticas,C22.9
Neoplasia maligna do estômago,C16.0
Neoplasia maligna do estômago,C16.1
Neoplasia maligna do estômago,C16.2
Neoplasia maligna do estômago,C16.3
Neoplasia maligna do estômago,C16.4
Neoplasia maligna do estômago,C16.5
Neoplasia maligna do estômago,C16.6
Neoplasia maligna do estômago,C16.8
Neoplasia maligna do estômago,C16.9
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.0
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.1
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.2
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.3
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.4
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.5
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.6
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.7
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.8
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C18.9
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C19
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C20
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C21.0
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C21.1
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C21.2
"Neoplasia maligna do cólon, da junção retossigmoide, do reto, do ânus e do canal anal",C21.8
"Neoplasia maligna da boca, da faringe e da laringe",C01
"Neoplasia maligna da boca, da faringe e da laringe",C02.0
"Neoplasia maligna da boca, da faringe e da laringe",C02.1
"Neoplasia maligna da boca, da faringe e da laringe",C02.2
"Neoplasia maligna da boca, da faringe e da laringe",C02.3
"Neoplasia maligna da boca, da faringe e da laringe",C02.4
"Neoplasia maligna da boca, da faringe e da laringe",C02.8
"Neoplasia maligna da boca, da faringe e da laringe",C02.9
"Neoplasia maligna da boca, da faringe e da laringe",C03.0
"Neoplasia maligna da boca, da faringe e da laringe",C03.1
"Neoplasia maligna da boca, da faringe e da laringe",C03.9
"Neoplasia maligna da boca, da faringe e da laringe",C04.0
"Neoplasia maligna da boca, da faringe e da laringe",C04.1
"Neoplasia maligna da boca, da faringe e da laringe",C04.8
"Neoplasia maligna da boca, da faringe e da laringe",C04.9
"Neoplasia maligna da boca, da faringe e da laringe",C05.0
"Neoplasia maligna da boca, da faringe e da laringe",C05.1
"Neoplasia maligna da boca, da faringe e da laringe",C05.2
"Neoplasia maligna da boca, da faringe e da laringe",C05.8
"Neoplasia maligna da boca, da faringe e da laringe",C05.9
"Neoplasia maligna da boca, da faringe e da laringe",C06.0
"Neoplasia maligna da boca, da faringe e da laringe",C06.1
"Neoplasia maligna da boca, da faringe e da laringe",C06.2
"Neoplasia maligna da boca, da faringe e da laringe",C06.8
"Neoplasia maligna da boca, da faringe e da laringe",C06.9
"Neoplasia maligna da boca, da faringe e da laringe",C09.0
"Neoplasia maligna da boca, da faringe e da laringe",C09.1
"Neoplasia maligna da boca, da faringe e da laringe",C09.8
"Neoplasia maligna da boca, da faringe e da laringe",C09.9
"Neoplasia maligna da boca, da faringe e da laringe",C10.0
"Neoplasia maligna da boca, da faringe e da laringe",C10.1
"Neoplasia maligna da boca, da faringe e da laringe",C10.2
"Neoplasia maligna da boca, da faringe e da laringe",C10.3
"Neoplasia maligna da boca, da faringe e da laringe",C10.4
"Neoplasia maligna da boca, da faringe e da laringe",C10.8
"Neoplasia maligna da boca, da faringe e da laringe",C10.9
"Neoplasia maligna da boca, da faringe e da laringe",C12
"Neoplasia maligna da boca, da faringe e da laringe",C13.0
"Neoplasia maligna da boca, da faringe e da laringe",C13.1
"Neoplasia maligna da boca, da faringe e da laringe",C13.2
"Neoplasia maligna da boca, da faringe e da laringe",C13.8
"Neoplasia maligna da boca, da faringe e da laringe",C13.9
"Neoplasia maligna da boca, da faringe e da laringe",C14.0
"Neoplasia maligna da boca, da faringe e da laringe",C14.2
"Neoplasia maligna da boca, da faringe e da laringe",C14.8
"Neoplasia maligna da boca, da faringe e da laringe",C32.0
"Neoplasia maligna da boca, da faringe e da laringe",C32.1
"Neoplasia maligna da boca, da faringe e da laringe",C32.2
"Neoplasia maligna da boca, da faringe e da laringe",C32.3
"Neoplasia maligna da boca, da faringe e da laringe",C32.8
"Neoplasia maligna da boca, da faringe e da laringe",C32.9
Neoplasia maligna do esôfago,C15.0
Neoplasia maligna do esôfago,C15.1
Neoplasia maligna do esôfago,C15.2
Neoplasia maligna do esôfago,C15.3
Neoplasia maligna do esôfago,C15.4
Neoplasia maligna do esôfago,C15.5
Neoplasia maligna do esôfago,C15.8
Neoplasia maligna do esôfago,C15.9
"Neoplasia maligna da traqueia, dos brônquios e dos pulmões",C33
"Neoplasia maligna da traqueia, dos brônquios e dos pulmões",C34.0
"Neoplasia maligna da traqueia, dos brônquios e dos pulmões",C34.1
"Neoplasia maligna da traqueia, dos brônquios e dos pulmões",C34.2
"Neoplasia maligna da traqueia, dos brônquios e dos pulmões",C34.3
"Neoplasia maligna da traqueia, dos brônquios e dos pulmões",C34.8
"Neoplasia maligna da traqueia, dos brônquios e dos pulmões",C34.9
Neoplasia maligna da mama,C50.0
Neoplasia maligna da mama,C50.1
Neoplasia maligna da mama,C50.2
Neoplasia maligna da mama,C50.3
Neoplasia maligna da mama,C50.4
Neoplasia maligna da mama,C50.5
Neoplasia maligna da mama,C50.6
Neoplasia maligna da mama,C50.8
Neoplasia maligna da mama,C50.9
Neoplasia maligna do colo do útero,C53.0
Neoplasia maligna do colo do útero,C53.1
Neoplasia maligna do colo do útero,C53.8
Neoplasia maligna do colo do útero,C53.9
Neoplasia maligna dos testículos,C62.0
Neoplasia maligna dos testículos,C62.1
Neoplasia maligna dos testículos,C62.9
Neoplasia maligna da glândula tireoide,C73
Doença de Hodgkin,C81.0
Doença de Hodgkin,C81.1
Doença de Hodgkin,C81.2
Doença de Hodgkin,C81.3
Doença de Hodgkin,C81.7
Doença de Hodgkin,C81.9
Leucemia linfoide,C91.0
Leucemia linfoide,C91.1
Leucemia linfoide,C91.2
Leucemia linfoide,C91.3
Leucemia linfoide,C91.4
Leucemia linfoide,C91.5
Leucemia linfoide,C91.7
Leucemia linfoide,C91.9
Leucemia mieloide,C92.0
Leucemia mieloide,C92.1
Leucemia mieloide,C92.2
Leucemia mieloide,C92.3
Leucemia mieloide,C92.4
Leucemia mieloide,C92.5
Leucemia mieloide,C92.7
Leucemia mieloide,C92.9
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E01.0
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E01.1
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E01.2
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E01.8
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E02
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E03.0
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E03.1
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E03.2
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E03.3
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E03.4
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E03.5
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E03.8
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E03.9
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E04.0
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E04.1
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E04.2
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E04.8
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E04.9
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E05.0
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E05.1
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E05.2
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E05.3
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E05.4
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E05.5
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E05.8
"Tireotoxicose, hipotireoidismo e deficiências do iodo",E05.9
Diabetes mellitus,E10.0
Diabetes mellitus,E10.1
Diabetes mellitus,E10.2
Diabetes mellitus,E10.3
Diabetes mellitus,E10.4
Diabetes mellitus,E10.5
Diabetes mellitus,E10.6
Diabetes mellitus,E10.7
Diabetes mellitus,E10.8
Diabetes mellitus,E10.9
Diabetes mellitus,E11.0
Diabetes mellitus,E11.1
Diabetes mellitus,E11.2
Diabetes mellitus,E11.3
Diabetes mellitus,E11.4
Diabetes mellitus,E11.5
Diabetes mellitus,E11.6
Diabetes mellitus,E11.7
Diabetes mellitus,E11.8
Diabetes mellitus,E11.9
Diabetes mellitus,E12.0
Diabetes mellitus,E12.1
Diabetes mellitus,E12.2
Diabetes mellitus,E12.3
Diabetes mellitus,E12.4
Diabetes mellitus,E12.5
Diabetes mellitus,E12.6
Diabetes mellitus,E12.7
Diabetes mellitus,E12.8
Diabetes mellitus,E12.9
Diabetes mellitus,E13.0
Diabetes mellitus,E13.1
Diabetes mellitus,E13.2
Diabetes mellitus,E13.3
Diabetes mellitus,E13.4
Diabetes mellitus,E13.5
Diabetes mellitus,E13.6
Diabetes mellitus,E13.7
Diabetes mellitus,E13.8
Diabetes mellitus,E13.9
Diabetes mellitus,E14.0
Diabetes mellitus,E14.1
Diabetes mellitus,E14.2
Diabetes mellitus,E14.3
Diabetes mellitus,E14.4
Diabetes mellitus,E14.5
Diabetes mellitus,E14.6
Diabetes mellitus,E14.7
Diabetes mellitus,E14.8
Diabetes mellitus,E14.9
Obesidade,E66.0
Obesidade,E66.1
Obesidade,E66.2
Obesidade,E66.8
Obesidade,E66.9
Psicose alcoólica e outros transtornos do álcool,F10.0
Psicose alcoólica e outros transtornos do álcool,F10.1
Psicose alcoólica e outros transtornos do álcool,F10.2
Psicose alcoólica e outros transtornos do álcool,F10.3
Psicose alcoólica e outros transtornos do álcool,F10.4
Psicose alcoólica e outros transtornos do álcool,F10.5
Psicose alcoólica e outros transtornos do álcool,F10.6
Psicose alcoólica e outros transtornos do álcool,F10.7
Psicose alcoólica e outros transtornos do álcool,F10.8
Psicose alcoólica e outros transtornos do álcool,F10.9
Psicose alcoólica e outros transtornos do álcool,I42.6
Psicose alcoólica e outros transtornos do álcool,K29.2
Psicose alcoólica e outros transtornos do álcool,K70.0
Psicose alcoólica e outros transtornos do álcool,K70.1
Psicose alcoólica e outros transtornos do álcool,K70.2
Psicose alcoólica e outros transtornos do álcool,K70.3
Psicose alcoólica e outros transtornos do álcool,K70.4
Psicose alcoólica e outros transtornos do álcool,K70.9
Psicose alcoólica e outros transtornos do álcool,K86.0
Epilepsia e estado de mal epiléptico,G40.0
Epilepsia e estado de mal epiléptico,G40.1
Epilepsia e estado de mal epiléptico,G40.2
Epilepsia e estado de mal epiléptico,G40.3
Epilepsia e estado de mal epiléptico,G40.4
Epilepsia e estado de mal epiléptico,G40.5
Epilepsia e estado de mal epiléptico,G40.6
Epilepsia e estado de mal epiléptico,G40.7
Epilepsia e estado de mal epiléptico,G40.8
Epilepsia e estado de mal epiléptico,G40.9
Epilepsia e estado de mal epiléptico,G41.0
Epilepsia e estado de mal epiléptico,G41.1
Epilepsia e estado de mal epiléptico,G41.2
Epilepsia e estado de mal epiléptico,G41.8
Epilepsia e estado de mal epiléptico,G41.9
"Doenças hipertensivas, exceto hipertensão secundária",I10
"Doenças hipertensivas, exceto hipertensão secundária",I11.0
"Doenças hipertensivas, exceto hipertensão secundária",I11.9
"Doenças hipertensivas, exceto hipertensão secundária",I12.0
"Doenças hipertensivas, exceto hipertensão secundária",I12.9
"Doenças hipertensivas, exceto hipertensão secundária",I13.0
"Doenças hipertensivas, exceto hipertensão secundária",I13.1
