Doença,Código CID-10
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P91.8
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P91.9
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P92.0
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P92.1
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P92.2
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P92.3
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P92.4
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P92.5
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P92.8
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P92.9
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P93
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P94.0
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P94.1
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P94.2
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P94.8
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P94.9
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P96.0
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P96.1
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P96.2
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P96.3
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P96.4
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P96.5
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P96.8
Outros transtornos originados no período perinatal (exceto P95 e P96.9),P96.9
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.0
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.1
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.2
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.3
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.4
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.5
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.6
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.7
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.8
"Tuberculose respiratória, com confirmação bacteriológica e histológica",A15.9
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.0
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.1
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.2
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.3
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.4
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.5
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.7
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.8
"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica",A16.9
Tuberculose de outros órgãos,A18.0
Tuberculose de outros órgãos,A18.1
Tuberculose de outros órgãos,A18.2
Tuberculose de outros órgãos,A18.3
Tuberculose de outros órgãos,A18.4
Tuberculose de outros órgãos,A18.5
Tuberculose de outros órgãos,A18.6
Tuberculose de outros órgãos,A18.7
Tuberculose de outros órgãos,A18.8
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G00.0
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G00.1
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G00.2
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G00.3
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G00.8
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G00.9
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G03.0
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G03.1
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G03.2
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G03.8
"Meningite bacteriana, não classificada em outra parte (exceto por Haemophilus) ou devida a outras causas e a causas não especificadas",G03.9
Infecções agudas das vias aéreas superiores,J00
Infecções agudas das vias aéreas superiores,J01.0
Infecções agudas das vias aéreas superiores,J01.1
Infecções agudas das vias aéreas superiores,J01.2
Infecções agudas das vias aéreas superiores,J01.3
Infecções agudas das vias aéreas superiores,J01.4
Infecções agudas das vias aéreas superiores,J01.8
Infecções agudas das vias aéreas superiores,J01.9
Infecções agudas das vias aéreas superiores,J02.0
Infecções agudas das vias aéreas superiores,J02.8
Infecções agudas das vias aéreas superiores,J02.9
Infecções agudas das vias aéreas superiores,J03.0
Infecções agudas das vias aéreas superiores,J03.8
Infecções agudas das vias aéreas superiores,J03.9
Infecções agudas das vias aéreas superiores,J04.0
Infecções agudas das vias aéreas superiores,J04.1
Infecções agudas das vias aéreas superiores,J04.2
Infecções agudas das vias aéreas superiores,J05.0
Infecções agudas das vias aéreas superiores,J05.1
Infecções agudas das vias aéreas superiores,J06.0
Infecções agudas das vias aéreas superiores,J06.8
Infecções agudas das vias aéreas superiores,J06.9
Pneumonia,J12.0
Pneumonia,J12.1
Pneumonia,J12.2
Pneumonia,J12.8
Pneumonia,J12.9
Pneumonia,J13
Pneumonia,J14
Pneumonia,J15.0
Pneumonia,J15.1
Pneumonia,J15.2
Pneumonia,J15.3
Pneumonia,J15.4
Pneumonia,J15.5
Pneumonia,J15.6
Pneumonia,J15.7
Pneumonia,J15.8
Pneumonia,J15.9
Pneumonia,J16.0
Pneumonia,J16.8
Pneumonia,J17.0
Pneumonia,J17.1
Pneumonia,J17.2
Pneumonia,J17.3
Pneumonia,J17.8
Pneumonia,J18.0
Pneumonia,J18.1
Pneumonia,J18.2
Pneumonia,J18.8
Pneumonia,J18.9
Outras infecções agudas das vias aéreas inferiores,J20.0
Outras infecções agudas das vias aéreas inferiores,J20.1
Outras infecções agudas das vias aéreas inferiores,J20.2
Outras infecções agudas das vias aéreas inferiores,J20.3
Outras infecções agudas das vias aéreas inferiores,J20.4
Outras infecções agudas das vias aéreas inferiores,J20.5
Outras infecções agudas das vias aéreas inferiores,J20.6
Outras infecções agudas das vias aéreas inferiores,J20.7
Outras infecções agudas das vias aéreas inferiores,J20.8
Outras infecções agudas das vias aéreas inferiores,J20.9
Outras infecções agudas das vias aéreas inferiores,J21.0
Outras infecções agudas das vias aéreas inferiores,J21.8
Outras infecções agudas das vias aéreas inferiores,J21.9
Outras infecções agudas das vias aéreas inferiores,J22
Edema da laringe,J38.4
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J40
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J41.0
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J41.1
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J41.8
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J42
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J45.0
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J45.1
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J45.8
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J45.9
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J46
"Doenças crônicas das vias aéreas inferiores, exceto enfisema e outras doenças pulmonares obstrutivas crônicas",J47
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J68.0
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J68.1
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J68.2
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J68.3
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J68.4
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J68.8
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J68.9
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J69.0
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J69.1
"Afecções respiratórias devidas a inalação de produtos químicos, gases, fumaças e vapores e pneumonite devida a sólidos e líquidos",J69.8
Outras doenças causas por clamídias,A70
Outras doenças causas por clamídias,A71.0
Outras doenças causas por clamídias,A71.1
Outras doenças causas por clamídias,A71.9
Outras doenças causas por clamídias,A72
Outras doenças causas por clamídias,A73
Outras doenças causas por clamídias,A74.0
Outras doenças causas por clamídias,A74.8
Outras doenças causas por clamídias,A74.9
Outras doenças bacterianas,A30.0
Outras doenças bacterianas,A30.1
Outras doenças bacterianas,A30.2
Outras doenças bacterianas,A30.3
Outras doenças bacterianas,A30.4
Outras doenças bacterianas,A30.5
Outras doenças bacterianas,A30.8
Outras doenças bacterianas,A30.9
Outras doenças bacterianas,A31.0
Outras doenças bacterianas,A31.1
Outras doenças bacterianas,A31.8
Outras doenças bacterianas,A31.9
Outras doenças bacterianas,A32.0
Outras doenças bacterianas,A32.1
Outras doenças bacterianas,A32.7
Outras doenças bacterianas,A32.8
Outras doenças bacterianas,A32.9
Outras doenças bacterianas,A38
Outras doenças bacterianas,A39.0
